Date,HomeTeam,AwayTeam,FullTime_HomeTeam_Goals,FullTime_AwayTeam_Goals,FullTime_Result,HalfTime_HomeTeam_Goals,HalfTime_AwayTeam_Goals,HalfTime_Result,HomeTeam_Shots,AwayTeam_Shots,HomeTeam_ShotsOnTarget,AwayTeam_ShotsOnTarget,HomeTeam_FoulsCommitted,AwayTeam_FoulsCommitted,HomeTeam_Corners,AwayTeam_Corners,HomeTeam_YellowCards,AwayTeam_YellowCards,HomeTeam_RedCards,AwayTeam_RedCards
21/11/10,Cesena,Palermo,1,2,A,1.0,1.0,D,16.0,20.0,8.0,6.0,14.0,10.0,7.0,6.0,2.0,0.0,0.0,0.0
21/11/10,Chievo,Inter,2,1,H,1.0,0.0,H,17.0,24.0,5.0,7.0,15.0,12.0,6.0,7.0,3.0,2.0,0.0,0.0
21/11/10,Genoa,Juventus,0,2,A,0.0,2.0,A,14.0,12.0,4.0,4.0,16.0,12.0,11.0,2.0,5.0,2.0,0.0,0.0
21/11/10,Lecce,Sampdoria,2,3,A,0.0,2.0,A,16.0,13.0,7.0,6.0,17.0,12.0,9.0,7.0,3.0,3.0,1.0,0.0
21/11/10,Napoli,Bologna,4,1,H,2.0,0.0,H,17.0,13.0,12.0,3.0,20.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0
21/11/10,Parma,Lazio,1,1,D,1.0,1.0,D,14.0,24.0,4.0,5.0,16.0,11.0,8.0,5.0,0.0,0.0,0.0,0.0
27/11/10,Juventus,Fiorentina,1,1,D,0.0,1.0,A,24.0,9.0,6.0,1.0,10.0,18.0,9.0,6.0,3.0,2.0,0.0,1.0
27/11/10,Sampdoria,Milan,1,1,D,0.0,1.0,A,7.0,19.0,4.0,9.0,17.0,12.0,6.0,10.0,0.0,0.0,0.0,0.0
28/11/10,Bari,Cesena,1,1,D,0.0,0.0,D,14.0,15.0,4.0,3.0,15.0,14.0,2.0,7.0,3.0,2.0,0.0,0.0
28/11/10,Brescia,Genoa,0,0,D,0.0,0.0,D,15.0,8.0,4.0,0.0,19.0,21.0,3.0,3.0,2.0,1.0,0.0,0.0
28/11/10,Cagliari,Lecce,3,2,H,3.0,0.0,H,9.0,14.0,4.0,9.0,18.0,19.0,4.0,7.0,3.0,2.0,0.0,0.0
28/11/10,Inter,Parma,5,2,H,3.0,2.0,H,15.0,22.0,6.0,7.0,3.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0
28/11/10,Lazio,Catania,1,1,D,1.0,1.0,D,17.0,8.0,6.0,5.0,13.0,13.0,11.0,2.0,1.0,2.0,0.0,0.0
28/11/10,Palermo,Roma,3,1,H,1.0,0.0,H,15.0,20.0,5.0,5.0,19.0,9.0,5.0,5.0,0.0,1.0,0.0,0.0
28/11/10,Udinese,Napoli,3,1,H,2.0,0.0,H,8.0,15.0,4.0,5.0,18.0,13.0,5.0,5.0,3.0,4.0,0.0,0.0
03/12/10,Lazio,Inter,3,1,H,1.0,0.0,H,22.0,20.0,8.0,5.0,15.0,15.0,5.0,7.0,2.0,1.0,0.0,0.0
04/12/10,Chievo,Roma,2,2,D,0.0,2.0,A,20.0,10.0,8.0,4.0,18.0,15.0,2.0,1.0,2.0,1.0,0.0,1.0
04/12/10,Milan,Brescia,3,0,H,3.0,0.0,H,17.0,8.0,6.0,3.0,12.0,15.0,0.0,4.0,0.0,2.0,0.0,0.0
05/12/10,Catania,Juventus,1,3,A,1.0,2.0,A,15.0,14.0,4.0,6.0,17.0,16.0,10.0,2.0,0.0,1.0,0.0,0.0
05/12/10,Cesena,Bologna,0,2,A,0.0,1.0,A,14.0,14.0,4.0,4.0,14.0,16.0,10.0,6.0,3.0,3.0,0.0,0.0
05/12/10,Fiorentina,Cagliari,1,0,H,0.0,0.0,D,12.0,13.0,5.0,3.0,15.0,19.0,7.0,6.0,3.0,1.0,0.0,0.0
05/12/10,Lecce,Genoa,1,3,A,1.0,0.0,H,13.0,15.0,3.0,4.0,20.0,14.0,4.0,12.0,2.0,1.0,0.0,0.0
05/12/10,Parma,Udinese,2,1,H,1.0,1.0,D,11.0,18.0,5.0,4.0,15.0,16.0,6.0,7.0,1.0,2.0,0.0,0.0
05/12/10,Sampdoria,Bari,3,0,H,1.0,0.0,H,23.0,5.0,6.0,1.0,11.0,14.0,8.0,2.0,1.0,0.0,0.0,1.0
